case,cores,scene,ops,critical_compute_cycles,pipe_work_lower_bound,lower_bound,makespan,makespan_over_compute_bound
case_032,4,L2,827,1146,8498.75,8498.75,22355,2.6303868215914106
case_032,5,A,827,1146,6799.0,6799.0,25100,3.6917193704956612
case_032,5,B,827,1146,6799.0,6799.0,22355,3.287983526989263
case_032,5,L2,827,1146,6799.0,6799.0,22355,3.287983526989263
case_033,2,A,3465,6300,864054.0,864054.0,1217345,1.4088760656162693
case_033,2,B,3465,6300,864054.0,864054.0,1140309,1.3197196008582797
case_033,2,L2,3465,6300,864054.0,864054.0,1140127,1.319508965874818
case_033,3,A,3465,6300,576036.0,576036.0,1051435,1.8252939052420334
case_033,3,B,3465,6300,576036.0,576036.0,931607,1.6172721843773652
case_033,3,L2,3465,6300,576036.0,576036.0,927441,1.6100399975001563
case_033,4,A,3465,6300,432027.0,432027.0,866215,2.005002002189678
case_033,4,B,3465,6300,432027.0,432027.0,801781,1.8558585458779198
case_033,4,L2,3465,6300,432027.0,432027.0,798368,1.8479585766630326
case_033,5,A,3465,6300,345621.6,345621.6,831841,2.406796913155891
case_033,5,B,3465,6300,345621.6,345621.6,654846,1.894690609614677
case_033,5,L2,3465,6300,345621.6,345621.6,645288,1.8670360880222765
case_034,2,A,3745,3677,374580.0,374580.0,632041,1.687332479043195
case_034,2,B,3745,3677,374580.0,374580.0,582284,1.5544983715094238
case_034,2,L2,3745,3677,374580.0,374580.0,582345,1.5546612205670352
case_034,3,A,3745,3677,249720.0,249720.0,574424,2.300272304981579
case_034,3,B,3745,3677,249720.0,249720.0,452095,1.8104076565753644
case_034,3,L2,3745,3677,249720.0,249720.0,443831,1.7773145923434246
case_034,4,A,3745,3677,187290.0,187290.0,543472,2.901767312723584
case_034,4,B,3745,3677,187290.0,187290.0,417648,2.2299535479737305
case_034,4,L2,3745,3677,187290.0,187290.0,405899,2.167221955256554
case_034,5,A,3745,3677,149832.0,149832.0,524341,3.4995261359389183
case_034,5,B,3745,3677,149832.0,149832.0,379671,2.5339780554220726
case_034,5,L2,3745,3677,149832.0,149832.0,354655,2.3670177265203693
case_035,2,A,3857,17200,71954.5,71954.5,172837,2.402031839565281
case_035,2,B,3857,17200,71954.5,71954.5,166405,2.3126420168300803
case_035,2,L2,3857,17200,71954.5,71954.5,166405,2.3126420168300803
case_035,3,A,3857,17200,47969.666666666664,47969.666666666664,159477,3.324538423587128
case_035,3,B,3857,17200,47969.666666666664,47969.666666666664,154722,3.2254132820046
case_035,3,L2,3857,17200,47969.666666666664,47969.666666666664,154722,3.2254132820046
case_035,4,A,3857,17200,35977.25,35977.25,171766,4.774294866895052
case_035,4,B,3857,17200,35977.25,35977.25,166414,4.625534191746173
case_035,4,L2,3857,17200,35977.25,35977.25,166414,4.625534191746173
case_035,5,A,3857,17200,28781.8,28781.8,173450,6.0263777804028935
case_035,5,B,3857,17200,28781.8,28781.8,155064,5.387571312426603
case_035,5,L2,3857,17200,28781.8,28781.8,155064,5.387571312426603
case_036,2,A,2400,1316,465600.0,465600.0,489418,1.051155498281787
case_036,2,B,2400,1316,465600.0,465600.0,484623,1.0408569587628866
case_036,2,L2,2400,1316,465600.0,465600.0,484623,1.0408569587628866
case_036,3,A,2400,1316,310400.0,310400.0,339856,1.094896907216495
case_036,3,B,2400,1316,310400.0,310400.0,335720,1.0815721649484535
case_036,3,L2,2400,1316,310400.0,310400.0,335720,1.0815721649484535
case_036,4,A,2400,1316,232800.0,232800.0,277990,1.194115120274914
case_036,4,B,2400,1316,232800.0,232800.0,261313,1.1224785223367697
case_036,4,L2,2400,1316,232800.0,232800.0,261313,1.1224785223367697
case_036,5,A,2400,1316,186240.0,186240.0,202355,1.0865281357388317
case_036,5,B,2400,1316,186240.0,186240.0,187182,1.0050579896907217
case_036,5,L2,2400,1316,186240.0,186240.0,187182,1.0050579896907217
case_037,2,A,780,904,104800.0,104800.0,178962,1.7076526717557252
case_037,2,B,780,904,104800.0,104800.0,130275,1.2430820610687023
case_037,2,L2,780,904,104800.0,104800.0,130275,1.2430820610687023
case_037,3,A,780,904,69866.66666666667,69866.66666666667,148003,2.1183635496183206
case_037,3,B,780,904,69866.66666666667,69866.66666666667,97643,1.3975620229007633
case_037,3,L2,780,904,69866.66666666667,69866.66666666667,97051,1.3890887404580152
case_037,4,A,780,904,52400.0,52400.0,143572,2.7399236641221374
case_037,4,B,780,904,52400.0,52400.0,77901,1.4866603053435115
case_037,4,L2,780,904,52400.0,52400.0,76975,1.4689885496183206
case_037,5,A,780,904,41920.0,41920.0,144126,3.4381202290076334
case_037,5,B,780,904,41920.0,41920.0,96013,2.2903864503816793
case_037,5,L2,780,904,41920.0,41920.0,78563,1.8741173664122137
case_038,2,A,5907,8754,662500.0,662500.0,996680,1.504422641509434
case_038,2,B,5907,8754,662500.0,662500.0,1003315,1.5144377358490566
case_038,2,L2,5907,8754,662500.0,662500.0,1002665,1.5134566037735848
case_038,3,A,5907,8754,441666.6666666667,441666.6666666667,800728,1.8129690566037735
case_038,3,B,5907,8754,441666.6666666667,441666.6666666667,726947,1.6459177358490564
case_038,3,L2,5907,8754,441666.6666666667,441666.6666666667,724168,1.6396256603773585
case_038,4,A,5907,8754,331250.0,331250.0,738877,2.2305720754716982
case_038,4,B,5907,8754,331250.0,331250.0,630747,1.9041418867924529
case_038,4,L2,5907,8754,331250.0,331250.0,610581,1.843263396226415
case_038,5,A,5907,8754,265000.0,265000.0,690532,2.605781132075472
case_038,5,B,5907,8754,265000.0,265000.0,486511,1.8358905660377358
case_038,5,L2,5907,8754,265000.0,265000.0,470351,1.7749094339622642
case_039,2,A,5250,784,688940.0,688940.0,1161752,1.6862890817778036
case_039,2,B,5250,784,688940.0,688940.0,1109763,1.6108267773681308
case_039,2,L2,5250,784,688940.0,688940.0,1109036,1.6097715330798037
case_039,3,A,5250,784,459293.3333333333,459293.3333333333,991429,2.1585965396115774
case_039,3,B,5250,784,459293.3333333333,459293.3333333333,870715,1.895771039568032
case_039,3,L2,5250,784,459293.3333333333,459293.3333333333,862206,1.8772447528086627
case_039,4,A,5250,784,344470.0,344470.0,914682,2.6553313786396493
case_039,4,B,5250,784,344470.0,344470.0,781512,2.2687374807675558
case_039,4,L2,5250,784,344470.0,344470.0,765826,2.223200859291085
case_039,5,A,5250,784,275576.0,275576.0,942701,3.420838534560339
case_039,5,B,5250,784,275576.0,275576.0,725256,2.6317821580979475
case_039,5,L2,5250,784,275576.0,275576.0,663704,2.4084245362440853
case_040,2,A,3083,16120,92875.5,92875.5,254090,2.7358129969690608
case_040,2,B,3083,16120,92875.5,92875.5,233260,2.511534258227412
case_040,2,L2,3083,16120,92875.5,92875.5,233224,2.5111466425483577
case_040,3,A,3083,16120,61917.0,61917.0,160779,2.5966858859440864
case_040,3,B,3083,16120,61917.0,61917.0,136890,2.2108629294054944
case_040,3,L2,3083,16120,61917.0,61917.0,136890,2.2108629294054944
case_040,4,A,3083,16120,46437.75,46437.75,259008,5.57753121113749
case_040,4,B,3083,16120,46437.75,46437.75,224384,4.8319309182723105
case_040,4,L2,3083,16120,46437.75,46437.75,224244,4.828916129657444
case_040,5,A,3083,16120,37150.2,37150.2,249304,6.710704114648105
case_040,5,B,3083,16120,37150.2,37150.2,224384,6.039913647840389
case_040,5,L2,3083,16120,37150.2,37150.2,224244,6.036145162071806
case_041,2,A,16594,1767,2947620.0,2947620.0,3760497,1.2757740142894947
case_041,2,B,16594,1767,2947620.0,2947620.0,3828012,1.2986789341909744
case_041,2,L2,16594,1767,2947620.0,2947620.0,3822661,1.296863571288022
case_041,3,A,16594,1767,1965080.0,1965080.0,2746735,1.3977726097665235
case_041,3,B,16594,1767,1965080.0,1965080.0,2799198,1.4244702505750402
case_041,3,L2,16594,1767,1965080.0,1965080.0,2793196,1.4214159219980866
case_041,4,A,16594,1767,1473810.0,1473810.0,2738426,1.8580590442458662
case_041,4,B,16594,1767,1473810.0,1473810.0,2806190,1.9040378339134625
case_041,4,L2,16594,1767,1473810.0,1473810.0,2801799,1.9010584810796507
case_041,5,A,16594,1767,1179048.0,1179048.0,2629769,2.230417251884571
case_041,5,B,16594,1767,1179048.0,1179048.0,2538948,2.153388157225151
case_041,5,L2,16594,1767,1179048.0,1179048.0,2511677,2.130258479722624
case_042,2,A,4733,5685,799538.0,799538.0,1079583,1.350258524297782
case_042,2,B,4733,5685,799538.0,799538.0,1125548,1.407747974455248
case_042,2,L2,4733,5685,799538.0,799538.0,1105706,1.3829311427349293
case_042,3,A,4733,5685,533025.3333333334,533025.3333333334,720869,1.3524103920013808
case_042,3,B,4733,5685,533025.3333333334,533025.3333333334,718353,1.3476901660709057
case_042,3,L2,4733,5685,533025.3333333334,533025.3333333334,714783,1.3409925481965834
case_042,4,A,4733,5685,399769.0,399769.0,720869,1.8032138560018411
case_042,4,B,4733,5685,399769.0,399769.0,718374,1.7969727517641438
case_042,4,L2,4733,5685,399769.0,399769.0,714275,1.7867193304133138
case_042,5,A,4733,5685,319815.2,319815.2,720869,2.2540173200023013
case_042,5,B,4733,5685,319815.2,319815.2,718446,2.246441069717762
case_042,5,L2,4733,5685,319815.2,319815.2,714275,2.233399163016642
case_043,2,A,9309,27474,258876.0,258876.0,648624,2.5055393315718724
case_043,2,B,9309,27474,258876.0,258876.0,624948,2.414082417837111
case_043,2,L2,9309,27474,258876.0,258876.0,624948,2.414082417837111
case_043,3,A,9309,27474,172584.0,172584.0,682631,3.955355073471469
case_043,3,B,9309,27474,172584.0,172584.0,662868,3.84084272006675
case_043,3,L2,9309,27474,172584.0,172584.0,662868,3.84084272006675
case_043,4,A,9309,27474,129438.0,129438.0,649058,5.014431619771628
case_043,4,B,9309,27474,129438.0,129438.0,625247,4.830474821922465
case_043,4,L2,9309,27474,129438.0,129438.0,625247,4.830474821922465
case_043,5,A,9309,27474,103550.4,103550.4,641197,6.192124801063057
case_043,5,B,9309,27474,103550.4,103550.4,619201,5.9797065004094625
case_043,5,L2,9309,27474,103550.4,103550.4,619201,5.9797065004094625
case_044,2,A,1364,7672,37202.0,37202.0,97598,2.6234611042417075
case_044,2,B,1364,7672,37202.0,37202.0,82297,2.212166012579969
case_044,2,L2,1364,7672,37202.0,37202.0,82297,2.212166012579969
case_044,3,A,1364,7672,24801.333333333332,24801.333333333332,103185,4.1604618031288645
case_044,3,B,1364,7672,24801.333333333332,24801.333333333332,81945,3.3040562335358317
case_044,3,L2,1364,7672,24801.333333333332,24801.333333333332,81945,3.3040562335358317
case_044,4,A,1364,7672,18601.0,18601.0,104367,5.6108273748723185
case_044,4,B,1364,7672,18601.0,18601.0,81511,4.38207623246062
case_044,4,L2,1364,7672,18601.0,18601.0,81511,4.38207623246062
case_044,5,A,1364,7672,14880.8,14880.8,107996,7.257405515832483
case_044,5,B,1364,7672,14880.8,14880.8,80741,5.42585076071179
case_044,5,L2,1364,7672,14880.8,14880.8,80741,5.42585076071179
case_045,2,A,1651,1824,62738.0,62738.0,111220,1.7727692945264433
case_045,2,B,1651,1824,62738.0,62738.0,107215,1.708932385476107
case_045,2,L2,1651,1824,62738.0,62738.0,107215,1.708932385476107
case_045,3,A,1651,1824,41825.333333333336,41825.333333333336,111220,2.659153941789665
case_045,3,B,1651,1824,41825.333333333336,41825.333333333336,107215,2.5633985782141604
case_045,3,L2,1651,1824,41825.333333333336,41825.333333333336,107215,2.5633985782141604
case_045,4,A,1651,1824,31369.0,31369.0,111220,3.5455385890528865
case_045,4,B,1651,1824,31369.0,31369.0,107215,3.417864770952214
case_045,4,L2,1651,1824,31369.0,31369.0,107215,3.417864770952214
case_045,5,A,1651,1824,25095.2,25095.2,111220,4.431923236316108
case_045,5,B,1651,1824,25095.2,25095.2,107215,4.272330963690267
case_045,5,L2,1651,1824,25095.2,25095.2,107215,4.272330963690267
case_046,2,A,992,28456,104624.0,104624.0,238289,2.2775749350053527
case_046,2,B,992,28456,104624.0,104624.0,224772,2.1483789570270684
case_046,2,L2,992,28456,104624.0,104624.0,224772,2.1483789570270684
case_046,3,A,992,28456,69749.33333333333,69749.33333333333,247084,3.5424567976754857
case_046,3,B,992,28456,69749.33333333333,69749.33333333333,221913,3.181578796452057
case_046,3,L2,992,28456,69749.33333333333,69749.33333333333,221913,3.181578796452057
case_046,4,A,992,28456,52312.0,52312.0,241210,4.610987918641994
case_046,4,B,992,28456,52312.0,52312.0,222475,4.252848294846307
case_046,4,L2,992,28456,52312.0,52312.0,222475,4.252848294846307
case_046,5,A,992,28456,41849.6,41849.6,247084,5.904094662792476
case_046,5,B,992,28456,41849.6,41849.6,221361,5.289441237192231
case_046,5,L2,992,28456,41849.6,41849.6,221361,5.289441237192231
case_047,2,A,13710,19990,129685.0,129685.0,325373,2.5089486062381927
case_047,2,B,13710,19990,129685.0,129685.0,313202,2.4150981223734433
case_047,2,L2,13710,19990,129685.0,129685.0,313202,2.4150981223734433
case_047,3,A,13710,19990,86456.66666666667,86456.66666666667,325373,3.7634229093572884
case_047,3,B,13710,19990,86456.66666666667,86456.66666666667,313202,3.622647183560165
case_047,3,L2,13710,19990,86456.66666666667,86456.66666666667,313202,3.622647183560165
case_047,4,A,13710,19990,64842.5,64842.5,325373,5.017897212476385
case_047,4,B,13710,19990,64842.5,64842.5,313202,4.830196244746887
case_047,4,L2,13710,19990,64842.5,64842.5,313202,4.830196244746887
case_047,5,A,13710,19990,51874.0,51874.0,325373,6.272371515595482
case_047,5,B,13710,19990,51874.0,51874.0,313202,6.037745305933608
case_047,5,L2,13710,19990,51874.0,51874.0,313202,6.037745305933608
case_048,2,A,1728,75960,69768.0,75960,218722,2.8794365455502895
case_048,2,B,1728,75960,69768.0,75960,202013,2.6594655081621905
case_048,2,L2,1728,75960,69768.0,75960,202013,2.6594655081621905
case_048,3,A,1728,75960,46512.0,75960,220333,2.900645076355977
case_048,3,B,1728,75960,46512.0,75960,202013,2.6594655081621905
case_048,3,L2,1728,75960,46512.0,75960,202013,2.6594655081621905
case_048,4,A,1728,75960,34884.0,75960,223656,2.944391785150079
case_048,4,B,1728,75960,34884.0,75960,202013,2.6594655081621905
case_048,4,L2,1728,75960,34884.0,75960,202013,2.6594655081621905
case_048,5,A,1728,75960,27907.2,75960,223316,2.9399157451290154
case_048,5,B,1728,75960,27907.2,75960,202013,2.6594655081621905
case_048,5,L2,1728,75960,27907.2,75960,202013,2.6594655081621905
case_049,2,A,4303,8921,82857.5,82857.5,206640,2.4939202848263586
case_049,2,B,4303,8921,82857.5,82857.5,170314,2.0555049331683914
case_049,2,L2,4303,8921,82857.5,82857.5,170314,2.0555049331683914
case_049,3,A,4303,8921,55238.333333333336,55238.333333333336,198794,3.598841384304378
case_049,3,B,4303,8921,55238.333333333336,55238.333333333336,169425,3.0671635036055878
case_049,3,L2,4303,8921,55238.333333333336,55238.333333333336,169425,3.0671635036055878
case_049,4,A,4303,8921,41428.75,41428.75,206813,4.992016413722355
case_049,4,B,4303,8921,41428.75,41428.75,169442,4.08996168119965
case_049,4,L2,4303,8921,41428.75,41428.75,169442,4.08996168119965
case_049,5,A,4303,8921,33143.0,33143.0,203701,6.146124370153577
case_049,5,B,4303,8921,33143.0,33143.0,169424,5.11190900039224
case_049,5,L2,4303,8921,33143.0,33143.0,169424,5.11190900039224
case_050,2,A,4555,6829,66705.5,66705.5,150995,2.2636064492433157
case_050,2,B,4555,6829,66705.5,66705.5,132809,1.9909752569128483
case_050,2,L2,4555,6829,66705.5,66705.5,132809,1.9909752569128483
case_050,3,A,4555,6829,44470.333333333336,44470.333333333336,149971,3.3723830868519085
case_050,3,B,4555,6829,44470.333333333336,44470.333333333336,131355,2.9537669307628307
case_050,3,L2,4555,6829,44470.333333333336,44470.333333333336,131355,2.9537669307628307
case_050,4,A,4555,6829,33352.75,33352.75,152482,4.571796928289271
case_050,4,B,4555,6829,33352.75,33352.75,131367,3.9387156981058533
case_050,4,L2,4555,6829,33352.75,33352.75,131367,3.9387156981058533
case_050,5,A,4555,6829,26682.2,26682.2,154285,5.782319299008328
case_050,5,B,4555,6829,26682.2,26682.2,131354,4.922907406435751
case_050,5,L2,4555,6829,26682.2,26682.2,131354,4.922907406435751
case_051,2,A,1416,51552,303540.0,303540.0,616642,2.031501614284773
case_051,2,B,1416,51552,303540.0,303540.0,607628,2.001805363378797
case_051,2,L2,1416,51552,303540.0,303540.0,607628,2.001805363378797
case_051,3,A,1416,51552,202360.0,202360.0,617598,3.0519766752322592
case_051,3,B,1416,51552,202360.0,202360.0,607628,3.002708045068195
case_051,3,L2,1416,51552,202360.0,202360.0,607628,3.002708045068195
case_051,4,A,1416,51552,151770.0,151770.0,617944,4.0715819990775515
case_051,4,B,1416,51552,151770.0,151770.0,607628,4.003610726757594
case_051,4,L2,1416,51552,151770.0,151770.0,607628,4.003610726757594
case_051,5,A,1416,51552,121416.0,121416.0,617944,5.089477498846939
case_051,5,B,1416,51552,121416.0,121416.0,607628,5.004513408446992
case_051,5,L2,1416,51552,121416.0,121416.0,607628,5.004513408446992
case_052,2,A,1008,3665,70764.0,70764.0,121885,1.7224153524390933
case_052,2,B,1008,3665,70764.0,70764.0,105362,1.488920920241931
case_052,2,L2,1008,3665,70764.0,70764.0,105362,1.488920920241931
case_052,3,A,1008,3665,47176.0,47176.0,123820,2.624639647278277
case_052,3,B,1008,3665,47176.0,47176.0,86844,1.8408512803120232
case_052,3,L2,1008,3665,47176.0,47176.0,86845,1.840872477530948
case_052,4,A,1008,3665,35382.0,35382.0,103472,2.924424848793172
case_052,4,B,1008,3665,35382.0,35382.0,62193,1.757758182126505
case_052,4,L2,1008,3665,35382.0,35382.0,62064,1.754112260471426
case_052,5,A,1008,3665,28305.6,28305.6,105737,3.7355505624328758
case_052,5,B,1008,3665,28305.6,28305.6,57238,2.022144028036855
case_052,5,L2,1008,3665,28305.6,28305.6,56423,1.9933511389972303
case_053,2,A,11670,56912,606363.0,606363.0,1428519,2.355880883233311
case_053,2,B,11670,56912,606363.0,606363.0,1400939,2.3103965776275928
case_053,2,L2,11670,56912,606363.0,606363.0,1400939,2.3103965776275928
case_053,3,A,11670,56912,404242.0,404242.0,1428465,3.533687741501378
case_053,3,B,11670,56912,404242.0,404242.0,1415169,3.5007965525601
case_053,3,L2,11670,56912,404242.0,404242.0,1412683,3.494646770993613
case_053,4,A,11670,56912,303181.5,303181.5,1408364,4.645283435829692
case_053,4,B,11670,56912,303181.5,303181.5,1394882,4.6008150233441025
case_053,4,L2,11670,56912,303181.5,303181.5,1394882,4.6008150233441025
case_053,5,A,11670,56912,242545.2,242545.2,1302010,5.36811283010342
case_053,5,B,11670,56912,242545.2,242545.2,1263079,5.207602541711813
case_053,5,L2,11670,56912,242545.2,242545.2,1263079,5.207602541711813
case_054,2,A,15751,20291,287108.0,287108.0,815359,2.839903450966187
case_054,2,B,15751,20291,287108.0,287108.0,790162,2.752142051074857
case_054,2,L2,15751,20291,287108.0,287108.0,790162,2.752142051074857
case_054,3,A,15751,20291,191405.33333333334,191405.33333333334,815359,4.25985517644928
case_054,3,B,15751,20291,191405.33333333334,191405.33333333334,790162,4.128213076612285
case_054,3,L2,15751,20291,191405.33333333334,191405.33333333334,790162,4.128213076612285
case_054,4,A,15751,20291,143554.0,143554.0,815359,5.679806901932374
case_054,4,B,15751,20291,143554.0,143554.0,790162,5.504284102149714
case_054,4,L2,15751,20291,143554.0,143554.0,790162,5.504284102149714
case_054,5,A,15751,20291,114843.2,114843.2,815359,7.099758627415468
case_054,5,B,15751,20291,114843.2,114843.2,790162,6.880355127687142
case_054,5,L2,15751,20291,114843.2,114843.2,790162,6.880355127687142
case_055,2,A,1236,6962,34524.5,34524.5,109152,3.161580906312908
case_055,2,B,1236,6962,34524.5,34524.5,101410,2.9373343567611405
case_055,2,L2,1236,6962,34524.5,34524.5,101410,2.9373343567611405
case_055,3,A,1236,6962,23016.333333333332,23016.333333333332,108981,4.73494185288708
case_055,3,B,1236,6962,23016.333333333332,23016.333333333332,101684,4.417906124636128
case_055,3,L2,1236,6962,23016.333333333332,23016.333333333332,101684,4.417906124636128
case_055,4,A,1236,6962,17262.25,17262.25,108981,6.31325580384944
case_055,4,B,1236,6962,17262.25,17262.25,101737,5.893611782936755
case_055,4,L2,1236,6962,17262.25,17262.25,101737,5.893611782936755
case_055,5,A,1236,6962,13809.8,13809.8,105931,7.67071210299932
case_055,5,B,1236,6962,13809.8,13809.8,85138,6.165042216397052
case_055,5,L2,1236,6962,13809.8,13809.8,84305,6.104722733131545
case_056,2,A,7678,13737,122976.5,122976.5,279524,2.272987115424492
case_056,2,B,7678,13737,122976.5,122976.5,272373,2.2148377942127153
case_056,2,L2,7678,13737,122976.5,122976.5,272373,2.2148377942127153
case_056,3,A,7678,13737,81984.33333333333,81984.33333333333,279524,3.4094806731367377
case_056,3,B,7678,13737,81984.33333333333,81984.33333333333,272373,3.3222566913190734
case_056,3,L2,7678,13737,81984.33333333333,81984.33333333333,272373,3.3222566913190734
case_056,4,A,7678,13737,61488.25,61488.25,279524,4.545974230848984
case_056,4,B,7678,13737,61488.25,61488.25,272362,4.429496692457502
case_056,4,L2,7678,13737,61488.25,61488.25,272362,4.429496692457502
case_056,5,A,7678,13737,49190.6,49190.6,279524,5.68246778856123
case_056,5,B,7678,13737,49190.6,49190.6,269650,5.481738380910174
case_056,5,L2,7678,13737,49190.6,49190.6,269650,5.481738380910174
case_057,2,A,865,8189,23782.5,23782.5,61720,2.595185535582887
case_057,2,B,865,8189,23782.5,23782.5,58996,2.480647534952171
case_057,2,L2,865,8189,23782.5,23782.5,58996,2.480647534952171
case_057,3,A,865,8189,15855.0,15855.0,58784,3.7076001261431726
case_057,3,B,865,8189,15855.0,15855.0,45955,2.8984547461368653
case_057,3,L2,865,8189,15855.0,15855.0,45687,2.8815515610217597
case_057,4,A,865,8189,11891.25,11891.25,60062,5.050940817828235
case_057,4,B,865,8189,11891.25,11891.25,45893,3.8593924103857877
case_057,4,L2,865,8189,11891.25,11891.25,41504,3.490297487648481
case_057,5,A,865,8189,9513.0,9513.0,60062,6.313676022285294
case_057,5,B,865,8189,9513.0,9513.0,45962,4.83149374540103
case_057,5,L2,865,8189,9513.0,9513.0,41504,4.3628718595606015
case_058,2,A,16575,746,2179485.0,2179485.0,2271285,1.042120042120042
case_058,2,B,16575,746,2179485.0,2179485.0,2222484,1.019728972670149
case_058,2,L2,16575,746,2179485.0,2179485.0,2222484,1.019728972670149
case_058,3,A,16575,746,1452990.0,1452990.0,2271285,1.5631800631800632
case_058,3,B,16575,746,1452990.0,1452990.0,2222484,1.5295934590052238
case_058,3,L2,16575,746,1452990.0,1452990.0,2222484,1.5295934590052238
case_058,4,A,16575,746,1089742.5,1089742.5,2271285,2.084240084240084
case_058,4,B,16575,746,1089742.5,1089742.5,2222484,2.039457945340298
case_058,4,L2,16575,746,1089742.5,1089742.5,2222484,2.039457945340298
case_058,5,A,16575,746,871794.0,871794.0,2271285,2.6053001053001053
case_058,5,B,16575,746,871794.0,871794.0,2222484,2.549322431675373
case_058,5,L2,16575,746,871794.0,871794.0,2222484,2.549322431675373
case_059,2,A,2752,2120,368896.0,368896.0,393296,1.0661433032616239
case_059,2,B,2752,2120,368896.0,368896.0,421538,1.1427014659958363
case_059,2,L2,2752,2120,368896.0,368896.0,410916,1.1139074427480915
case_059,3,A,2752,2120,245930.66666666666,245930.66666666666,393296,1.599214954892436
case_059,3,B,2752,2120,245930.66666666666,245930.66666666666,421538,1.7140521989937545
case_059,3,L2,2752,2120,245930.66666666666,245930.66666666666,410916,1.6708611641221374
case_059,4,A,2752,2120,184448.0,184448.0,393296,2.1322866065232478
case_059,4,B,2752,2120,184448.0,184448.0,364954,1.9786281228313671
case_059,4,L2,2752,2120,184448.0,184448.0,363886,1.9728378730048577
case_059,5,A,2752,2120,147558.4,147558.4,393296,2.66535825815406
case_059,5,B,2752,2120,147558.4,147558.4,316312,2.143639399722415
case_059,5,L2,2752,2120,147558.4,147558.4,315092,2.1353714868147122
case_060,2,A,5281,4252,360116.0,360116.0,778002,2.160420531162181
case_060,2,B,5281,4252,360116.0,360116.0,734932,2.0408201801641694
case_060,2,L2,5281,4252,360116.0,360116.0,734765,2.0403564407024404
case_060,3,A,5281,4252,240077.33333333334,240077.33333333334,732442,3.0508586122249497
case_060,3,B,5281,4252,240077.33333333334,240077.33333333334,613298,2.554585189216808
case_060,3,L2,5281,4252,240077.33333333334,240077.33333333334,602026,2.507633651379
case_060,4,A,5281,4252,180058.0,180058.0,695317,3.861627919892479
case_060,4,B,5281,4252,180058.0,180058.0,561614,3.1190727432271825
case_060,4,L2,5281,4252,180058.0,180058.0,542706,3.0140621355341057
case_060,5,A,5281,4252,144046.4,144046.4,694166,4.819044419020538
case_060,5,B,5281,4252,144046.4,144046.4,528035,3.6657285430250255
case_060,5,L2,5281,4252,144046.4,144046.4,503978,3.4987198569349878
case_061,2,A,1115,11506,35728.0,35728.0,80588,2.2555978504254366
case_061,2,B,1115,11506,35728.0,35728.0,70449,1.9718148231079267
case_061,2,L2,1115,11506,35728.0,35728.0,70449,1.9718148231079267
case_061,3,A,1115,11506,23818.666666666668,23818.666666666668,66362,2.7861341244961935
case_061,3,B,1115,11506,23818.666666666668,23818.666666666668,59890,2.5144144648454994
case_061,3,L2,1115,11506,23818.666666666668,23818.666666666668,59890,2.5144144648454994
case_061,4,A,1115,11506,17864.0,17864.0,65987,3.6938535602328706
case_061,4,B,1115,11506,17864.0,17864.0,49633,2.7783811016569637
case_061,4,L2,1115,11506,17864.0,17864.0,48799,2.7316950291088222
case_061,5,A,1115,11506,14291.2,14291.2,72806,5.094463725929243
case_061,5,B,1115,11506,14291.2,14291.2,53756,3.761475593372145
case_061,5,L2,1115,11506,14291.2,14291.2,53226,3.724389834303627
case_062,2,A,19636,3120,1309200.0,1309200.0,1576318,1.2040314695997556
case_062,2,B,19636,3120,1309200.0,1309200.0,1578661,1.2058211121295448
case_062,2,L2,19636,3120,1309200.0,1309200.0,1578661,1.2058211121295448
case_062,3,A,19636,3120,872800.0,872800.0,1082198,1.2399152153987167
case_062,3,B,19636,3120,872800.0,872800.0,1077503,1.2345359761686525
case_062,3,L2,19636,3120,872800.0,872800.0,1077503,1.2345359761686525
case_062,4,A,19636,3120,654600.0,654600.0,838835,1.2814466849984723
case_062,4,B,19636,3120,654600.0,654600.0,843519,1.288602199816682
case_062,4,L2,19636,3120,654600.0,654600.0,843519,1.288602199816682
case_062,5,A,19636,3120,523680.0,523680.0,700970,1.3385464405743965
case_062,5,B,19636,3120,523680.0,523680.0,699939,1.336577681026581
case_062,5,L2,19636,3120,523680.0,523680.0,699939,1.336577681026581
case_063,2,A,7360,3048,490800.0,490800.0,592588,1.2073920130399347
case_063,2,B,7360,3048,490800.0,490800.0,573727,1.1689629176854115
case_063,2,L2,7360,3048,490800.0,490800.0,573727,1.1689629176854115
case_063,3,A,7360,3048,327200.0,327200.0,423086,1.2930501222493886
case_063,3,B,7360,3048,327200.0,327200.0,401409,1.2268001222493887
case_063,3,L2,7360,3048,327200.0,327200.0,401409,1.2268001222493887
case_063,4,A,7360,3048,245400.0,245400.0,323755,1.3192950285248575
case_063,4,B,7360,3048,245400.0,245400.0,303778,1.2378891605541973
case_063,4,L2,7360,3048,245400.0,245400.0,303778,1.2378891605541973
case_063,5,A,7360,3048,196320.0,196320.0,278168,1.4169111654441728
case_063,5,B,7360,3048,196320.0,196320.0,257523,1.3117512224938874
case_063,5,L2,7360,3048,196320.0,196320.0,257523,1.3117512224938874
case_064,2,A,906,3528,7872.0,7872.0,19642,2.4951727642276422
case_064,2,B,906,3528,7872.0,7872.0,17014,2.161331300813008
case_064,2,L2,906,3528,7872.0,7872.0,17014,2.161331300813008
case_064,3,A,906,3528,5248.0,5248.0,20176,3.8445121951219514
