case,cores,scene,ops,critical_compute_cycles,pipe_work_lower_bound,lower_bound,makespan,makespan_over_compute_bound
case_032,4,B,827,1146,8498.75,8498.75,14178,1.668245330195617
case_032,4,L2,827,1146,8498.75,8498.75,14178,1.668245330195617
case_032,5,A,827,1146,6799.0,6799.0,21507,3.163259302838653
case_032,5,B,827,1146,6799.0,6799.0,14178,2.085306662744521
case_032,5,L2,827,1146,6799.0,6799.0,14178,2.085306662744521
case_033,2,A,3465,6300,864054.0,864054.0,1109548,1.2841188166480335
case_033,2,B,3465,6300,864054.0,864054.0,948426,1.097646674860599
case_033,2,L2,3465,6300,864054.0,864054.0,948425,1.097645517525525
case_033,3,A,3465,6300,576036.0,576036.0,871921,1.5136571325403274
case_033,3,B,3465,6300,576036.0,576036.0,675977,1.1734978369407467
case_033,3,L2,3465,6300,576036.0,576036.0,675726,1.173062100285399
case_033,4,A,3465,6300,432027.0,432027.0,762302,1.7644776831077686
case_033,4,B,3465,6300,432027.0,432027.0,537389,1.2438782761262606
case_033,4,L2,3465,6300,432027.0,432027.0,529282,1.2251132452369875
case_033,5,A,3465,6300,345621.6,345621.6,734572,2.1253648498820676
case_033,5,B,3465,6300,345621.6,345621.6,479720,1.387991954206566
case_033,5,L2,3465,6300,345621.6,345621.6,466925,1.3509716985281013
case_034,2,A,3745,3677,374580.0,374580.0,518517,1.3842623738587219
case_034,2,B,3745,3677,374580.0,374580.0,434660,1.1603929734636125
case_034,2,L2,3745,3677,374580.0,374580.0,433979,1.158574937263068
case_034,3,A,3745,3677,249720.0,249720.0,429707,1.7207552458753805
case_034,3,B,3745,3677,249720.0,249720.0,316773,1.2685127342623739
case_034,3,L2,3745,3677,249720.0,249720.0,314925,1.2611124459394523
case_034,4,A,3745,3677,187290.0,187290.0,394049,2.103951091889583
case_034,4,B,3745,3677,187290.0,187290.0,259879,1.3875754178012707
case_034,4,L2,3745,3677,187290.0,187290.0,247584,1.3219285599871857
case_034,5,A,3745,3677,149832.0,149832.0,399855,2.6686889316033957
case_034,5,B,3745,3677,149832.0,149832.0,224721,1.4998197981739547
case_034,5,L2,3745,3677,149832.0,149832.0,215684,1.4395055795824656
case_035,2,A,3857,17200,71954.5,71954.5,143848,1.999152242041846
case_035,2,B,3857,17200,71954.5,71954.5,118959,1.6532530974435233
case_035,2,L2,3857,17200,71954.5,71954.5,118959,1.6532530974435233
case_035,3,A,3857,17200,47969.666666666664,47969.666666666664,143848,2.998728363062769
case_035,3,B,3857,17200,47969.666666666664,47969.666666666664,115138,2.4002251422774115
case_035,3,L2,3857,17200,47969.666666666664,47969.666666666664,114982,2.3969730871592465
case_035,4,A,3857,17200,35977.25,35977.25,143848,3.998304484083692
case_035,4,B,3857,17200,35977.25,35977.25,105862,2.942470589052804
case_035,4,L2,3857,17200,35977.25,35977.25,105493,2.932214107526284
case_035,5,A,3857,17200,28781.8,28781.8,122763,4.265299599052179
case_035,5,B,3857,17200,28781.8,28781.8,95586,3.321057056890118
case_035,5,L2,3857,17200,28781.8,28781.8,95186,3.307159385444969
case_036,2,A,2400,1316,465600.0,465600.0,479700,1.030283505154639
case_036,2,B,2400,1316,465600.0,465600.0,466068,1.0010051546391752
case_036,2,L2,2400,1316,465600.0,465600.0,466068,1.0010051546391752
case_036,3,A,2400,1316,310400.0,310400.0,328692,1.058930412371134
case_036,3,B,2400,1316,310400.0,310400.0,311345,1.0030444587628866
case_036,3,L2,2400,1316,310400.0,310400.0,311345,1.0030444587628866
case_036,4,A,2400,1316,232800.0,232800.0,253188,1.0875773195876288
case_036,4,B,2400,1316,232800.0,232800.0,233584,1.0033676975945016
case_036,4,L2,2400,1316,232800.0,232800.0,233584,1.0033676975945016
case_036,5,A,2400,1316,186240.0,186240.0,191350,1.0274377147766323
case_036,5,B,2400,1316,186240.0,186240.0,187182,1.0050579896907217
case_036,5,L2,2400,1316,186240.0,186240.0,187182,1.0050579896907217
case_037,2,A,780,904,104800.0,104800.0,153738,1.4669656488549618
case_037,2,B,780,904,104800.0,104800.0,116503,1.1116698473282443
case_037,2,L2,780,904,104800.0,104800.0,116503,1.1116698473282443
case_037,3,A,780,904,69866.66666666667,69866.66666666667,110449,1.5808540076335877
case_037,3,B,780,904,69866.66666666667,69866.66666666667,77858,1.1143797709923664
case_037,3,L2,780,904,69866.66666666667,69866.66666666667,77762,1.1130057251908396
case_037,4,A,780,904,52400.0,52400.0,110449,2.1078053435114503
case_037,4,B,780,904,52400.0,52400.0,66472,1.2685496183206106
case_037,4,L2,780,904,52400.0,52400.0,65279,1.2457824427480917
case_037,5,A,780,904,41920.0,41920.0,110449,2.634756679389313
case_037,5,B,780,904,41920.0,41920.0,74714,1.7822996183206108
case_037,5,L2,780,904,41920.0,41920.0,55333,1.3199666030534352
case_038,2,A,5907,8754,662500.0,662500.0,787682,1.188953962264151
case_038,2,B,5907,8754,662500.0,662500.0,693074,1.0461494339622641
case_038,2,L2,5907,8754,662500.0,662500.0,691260,1.0434113207547169
case_038,3,A,5907,8754,441666.6666666667,441666.6666666667,640406,1.4499758490566037
case_038,3,B,5907,8754,441666.6666666667,441666.6666666667,499795,1.131611320754717
case_038,3,L2,5907,8754,441666.6666666667,441666.6666666667,499610,1.1311924528301887
case_038,4,A,5907,8754,331250.0,331250.0,594135,1.7936150943396227
case_038,4,B,5907,8754,331250.0,331250.0,400441,1.2088784905660377
case_038,4,L2,5907,8754,331250.0,331250.0,399487,1.2059984905660377
case_038,5,A,5907,8754,265000.0,265000.0,581548,2.194520754716981
case_038,5,B,5907,8754,265000.0,265000.0,324365,1.2240188679245283
case_038,5,L2,5907,8754,265000.0,265000.0,313450,1.1828301886792454
case_039,2,A,5250,784,688940.0,688940.0,815638,1.183902807211078
case_039,2,B,5250,784,688940.0,688940.0,711701,1.0330377101053794
case_039,2,L2,5250,784,688940.0,688940.0,711197,1.0323061514790839
case_039,3,A,5250,784,459293.3333333333,459293.3333333333,727213,1.5833301884053765
case_039,3,B,5250,784,459293.3333333333,459293.3333333333,518151,1.1281483148024503
case_039,3,L2,5250,784,459293.3333333333,459293.3333333333,510925,1.112415449821465
case_039,4,A,5250,784,344470.0,344470.0,727213,2.111106917873835
case_039,4,B,5250,784,344470.0,344470.0,426526,1.2382094231718292
case_039,4,L2,5250,784,344470.0,344470.0,398763,1.15761314483119
case_039,5,A,5250,784,275576.0,275576.0,727213,2.638883647342294
case_039,5,B,5250,784,275576.0,275576.0,344961,1.2517817226463843
case_039,5,L2,5250,784,275576.0,275576.0,342065,1.2412728249194414
case_040,2,A,3083,16120,92875.5,92875.5,252758,2.7214712168440545
case_040,2,B,3083,16120,92875.5,92875.5,178686,1.9239304229856098
case_040,2,L2,3083,16120,92875.5,92875.5,178659,1.923639711226319
case_040,3,A,3083,16120,61917.0,61917.0,160779,2.5966858859440864
case_040,3,B,3083,16120,61917.0,61917.0,136890,2.2108629294054944
case_040,3,L2,3083,16120,61917.0,61917.0,136890,2.2108629294054944
case_040,4,A,3083,16120,46437.75,46437.75,247277,5.3249134594161
case_040,4,B,3083,16120,46437.75,46437.75,157115,3.3833465230335236
case_040,4,L2,3083,16120,46437.75,46437.75,153243,3.2999660836280826
case_040,5,A,3083,16120,37150.2,37150.2,246066,6.623544422371886
case_040,5,B,3083,16120,37150.2,37150.2,124242,3.344315777573203
case_040,5,L2,3083,16120,37150.2,37150.2,120350,3.239551873206605
case_041,2,A,16594,1767,2947620.0,2947620.0,3313286,1.1240546610485749
case_041,2,B,16594,1767,2947620.0,2947620.0,3033370,1.0290912668525793
case_041,2,L2,16594,1767,2947620.0,2947620.0,3032016,1.0286319132045514
case_041,3,A,16594,1767,1965080.0,1965080.0,2281220,1.1608789464042177
case_041,3,B,16594,1767,1965080.0,1965080.0,2064108,1.0503938770940624
case_041,3,L2,16594,1767,1965080.0,1965080.0,2063050,1.0498554766218169
case_041,4,A,16594,1767,1473810.0,1473810.0,1983464,1.3458071257489093
case_041,4,B,16594,1767,1473810.0,1473810.0,1597763,1.0841037854268867
case_041,4,L2,16594,1767,1473810.0,1473810.0,1590781,1.0793664040819373
case_041,5,A,16594,1767,1179048.0,1179048.0,1879386,1.5939859954811
case_041,5,B,16594,1767,1179048.0,1179048.0,1285188,1.0900217802837544
case_041,5,L2,16594,1767,1179048.0,1179048.0,1259453,1.0681948487254123
case_042,2,A,4733,5685,799538.0,799538.0,949109,1.187071783955234
case_042,2,B,4733,5685,799538.0,799538.0,868117,1.0857732840715513
case_042,2,L2,4733,5685,799538.0,799538.0,864382,1.0811018363104692
case_042,3,A,4733,5685,533025.3333333334,533025.3333333334,685800,1.2866180219076515
case_042,3,B,4733,5685,533025.3333333334,533025.3333333334,606615,1.1380603548549286
case_042,3,L2,4733,5685,533025.3333333334,533025.3333333334,596979,1.1199824148445727
case_042,4,A,4733,5685,399769.0,399769.0,580329,1.451660834131711
case_042,4,B,4733,5685,399769.0,399769.0,449843,1.1252573361116045
case_042,4,L2,4733,5685,399769.0,399769.0,449843,1.1252573361116045
case_042,5,A,4733,5685,319815.2,319815.2,479245,1.4985060122220581
case_042,5,B,4733,5685,319815.2,319815.2,384895,1.20349189156738
case_042,5,L2,4733,5685,319815.2,319815.2,380606,1.1900810217900837
case_043,2,A,9309,27474,258876.0,258876.0,648624,2.5055393315718724
case_043,2,B,9309,27474,258876.0,258876.0,455017,1.757663900863734
case_043,2,L2,9309,27474,258876.0,258876.0,455002,1.757605958064865
case_043,3,A,9309,27474,172584.0,172584.0,678902,3.933748203773235
case_043,3,B,9309,27474,172584.0,172584.0,419993,2.4335569925369676
case_043,3,L2,9309,27474,172584.0,172584.0,418536,2.4251147267417603
case_043,4,A,9309,27474,129438.0,129438.0,649058,5.014431619771628
case_043,4,B,9309,27474,129438.0,129438.0,386997,2.9898252445186113
case_043,4,L2,9309,27474,129438.0,129438.0,386348,2.9848112609898174
case_043,5,A,9309,27474,103550.4,103550.4,641197,6.192124801063057
case_043,5,B,9309,27474,103550.4,103550.4,381093,3.680265841561211
case_043,5,L2,9309,27474,103550.4,103550.4,378012,3.650512214342002
case_044,2,A,1364,7672,37202.0,37202.0,97598,2.6234611042417075
case_044,2,B,1364,7672,37202.0,37202.0,82297,2.212166012579969
case_044,2,L2,1364,7672,37202.0,37202.0,82297,2.212166012579969
case_044,3,A,1364,7672,24801.333333333332,24801.333333333332,103185,4.1604618031288645
case_044,3,B,1364,7672,24801.333333333332,24801.333333333332,81945,3.3040562335358317
case_044,3,L2,1364,7672,24801.333333333332,24801.333333333332,81945,3.3040562335358317
case_044,4,A,1364,7672,18601.0,18601.0,104367,5.6108273748723185
case_044,4,B,1364,7672,18601.0,18601.0,81511,4.38207623246062
case_044,4,L2,1364,7672,18601.0,18601.0,81511,4.38207623246062
case_044,5,A,1364,7672,14880.8,14880.8,107996,7.257405515832483
case_044,5,B,1364,7672,14880.8,14880.8,80741,5.42585076071179
case_044,5,L2,1364,7672,14880.8,14880.8,80741,5.42585076071179
case_045,2,A,1651,1824,62738.0,62738.0,88090,1.4040932130447257
case_045,2,B,1651,1824,62738.0,62738.0,63059,1.005116516305907
case_045,2,L2,1651,1824,62738.0,62738.0,63059,1.005116516305907
case_045,3,A,1651,1824,41825.333333333336,41825.333333333336,72753,1.7394481813255123
case_045,3,B,1651,1824,41825.333333333336,41825.333333333336,44660,1.067773916924352
case_045,3,L2,1651,1824,41825.333333333336,41825.333333333336,44660,1.067773916924352
case_045,4,A,1651,1824,31369.0,31369.0,78439,2.500525997003411
case_045,4,B,1651,1824,31369.0,31369.0,37053,1.1811979980235263
case_045,4,L2,1651,1824,31369.0,31369.0,37053,1.1811979980235263
case_045,5,A,1651,1824,25095.2,25095.2,84131,3.352473779846345
case_045,5,B,1651,1824,25095.2,25095.2,34994,1.394449934648857
case_045,5,L2,1651,1824,25095.2,25095.2,34994,1.394449934648857
case_046,2,A,992,28456,104624.0,104624.0,208886,1.9965399908242851
case_046,2,B,992,28456,104624.0,104624.0,166578,1.592158586939899
case_046,2,L2,992,28456,104624.0,104624.0,137552,1.3147270224805017
case_046,3,A,992,28456,69749.33333333333,69749.33333333333,208886,2.9948099862364277
case_046,3,B,992,28456,69749.33333333333,69749.33333333333,142176,2.0383850741703626
case_046,3,L2,992,28456,69749.33333333333,69749.33333333333,121494,1.7418661110261509
case_046,4,A,992,28456,52312.0,52312.0,185882,3.5533338430952743
case_046,4,B,992,28456,52312.0,52312.0,124612,2.382092063006576
case_046,4,L2,992,28456,52312.0,52312.0,105932,2.0250038232145586
case_046,5,A,992,28456,41849.6,41849.6,185882,4.441667303869093
case_046,5,B,992,28456,41849.6,41849.6,124612,2.97761507875822
case_046,5,L2,992,28456,41849.6,41849.6,105932,2.5312547790181985
case_047,2,A,13710,19990,129685.0,129685.0,322827,2.489316420557505
case_047,2,B,13710,19990,129685.0,129685.0,215262,1.6598835640205112
case_047,2,L2,13710,19990,129685.0,129685.0,215054,1.6582796776805335
case_047,3,A,13710,19990,86456.66666666667,86456.66666666667,322827,3.733974630836257
case_047,3,B,13710,19990,86456.66666666667,86456.66666666667,209325,2.4211551066044645
case_047,3,L2,13710,19990,86456.66666666667,86456.66666666667,209124,2.418830242510699
case_047,4,A,13710,19990,64842.5,64842.5,322827,4.97863284111501
case_047,4,B,13710,19990,64842.5,64842.5,206889,3.1906388556887846
case_047,4,L2,13710,19990,64842.5,64842.5,206687,3.1875236149130584
case_047,5,A,13710,19990,51874.0,51874.0,322827,6.223291051393762
case_047,5,B,13710,19990,51874.0,51874.0,205158,3.9549292516482244
case_047,5,L2,13710,19990,51874.0,51874.0,204571,3.9436133708601613
case_048,2,A,1728,75960,69768.0,75960,218722,2.8794365455502895
case_048,2,B,1728,75960,69768.0,75960,150276,1.9783570300157978
case_048,2,L2,1728,75960,69768.0,75960,150024,1.975039494470774
case_048,3,A,1728,75960,46512.0,75960,220333,2.900645076355977
case_048,3,B,1728,75960,46512.0,75960,135690,1.7863349131121642
case_048,3,L2,1728,75960,46512.0,75960,135690,1.7863349131121642
case_048,4,A,1728,75960,34884.0,75960,223196,2.9383359662980517
case_048,4,B,1728,75960,34884.0,75960,120392,1.5849394418114797
case_048,4,L2,1728,75960,34884.0,75960,120306,1.5838072669826224
case_048,5,A,1728,75960,27907.2,75960,194066,2.554844655081622
case_048,5,B,1728,75960,27907.2,75960,100338,1.3209320695102686
case_048,5,L2,1728,75960,27907.2,75960,100312,1.3205897840968932
case_049,2,A,4303,8921,82857.5,82857.5,198039,2.3901155598467247
case_049,2,B,4303,8921,82857.5,82857.5,138059,1.666222128352895
case_049,2,L2,4303,8921,82857.5,82857.5,138050,1.6661135081314304
case_049,3,A,4303,8921,55238.333333333336,55238.333333333336,198039,3.585173339770087
case_049,3,B,4303,8921,55238.333333333336,55238.333333333336,121853,2.2059499743535587
case_049,3,L2,4303,8921,55238.333333333336,55238.333333333336,121789,2.204791358657937
case_049,4,A,4303,8921,41428.75,41428.75,198039,4.7802311196934495
case_049,4,B,4303,8921,41428.75,41428.75,114097,2.75405364632049
case_049,4,L2,4303,8921,41428.75,41428.75,113898,2.749250218749057
case_049,5,A,4303,8921,33143.0,33143.0,198039,5.975288899616812
case_049,5,B,4303,8921,33143.0,33143.0,108111,3.261955767432037
case_049,5,L2,4303,8921,33143.0,33143.0,107772,3.251727363244124
case_050,2,A,4555,6829,66705.5,66705.5,150440,2.2552862957327355
case_050,2,B,4555,6829,66705.5,66705.5,99352,1.489412417266942
case_050,2,L2,4555,6829,66705.5,66705.5,99352,1.489412417266942
case_050,3,A,4555,6829,44470.333333333336,44470.333333333336,149971,3.3723830868519085
case_050,3,B,4555,6829,44470.333333333336,44470.333333333336,86181,1.9379436478251417
case_050,3,L2,4555,6829,44470.333333333336,44470.333333333336,86136,1.9369317372630441
case_050,4,A,4555,6829,33352.75,33352.75,150440,4.510572591465471
case_050,4,B,4555,6829,33352.75,33352.75,81982,2.4580281985743304
case_050,4,L2,4555,6829,33352.75,33352.75,81808,2.452811237454183
case_050,5,A,4555,6829,26682.2,26682.2,150440,5.638215739331839
case_050,5,B,4555,6829,26682.2,26682.2,80165,3.0044374152056426
case_050,5,L2,4555,6829,26682.2,26682.2,79355,2.974080098342715
case_051,2,A,1416,51552,303540.0,303540.0,608824,2.0057455360084337
case_051,2,B,1416,51552,303540.0,303540.0,319230,1.0516900573235817
case_051,2,L2,1416,51552,303540.0,303540.0,318398,1.048949067668182
case_051,3,A,1416,51552,202360.0,202360.0,608824,3.008618304012651
case_051,3,B,1416,51552,202360.0,202360.0,239807,1.1850513935560387
case_051,3,L2,1416,51552,202360.0,202360.0,239488,1.1834749950583119
case_051,4,A,1416,51552,151770.0,151770.0,608824,4.0114910720168675
case_051,4,B,1416,51552,151770.0,151770.0,194262,1.279976279897213
case_051,4,L2,1416,51552,151770.0,151770.0,191065,1.2589115108387692
case_051,5,A,1416,51552,121416.0,121416.0,608824,5.014363840021084
case_051,5,B,1416,51552,121416.0,121416.0,171113,1.4093117875733017
case_051,5,L2,1416,51552,121416.0,121416.0,167939,1.383170257626672
case_052,2,A,1008,3665,70764.0,70764.0,121885,1.7224153524390933
case_052,2,B,1008,3665,70764.0,70764.0,105362,1.488920920241931
case_052,2,L2,1008,3665,70764.0,70764.0,105362,1.488920920241931
case_052,3,A,1008,3665,47176.0,47176.0,119143,2.525500254366627
case_052,3,B,1008,3665,47176.0,47176.0,78657,1.6673096489740546
case_052,3,L2,1008,3665,47176.0,47176.0,77146,1.6352806511785654
case_052,4,A,1008,3665,35382.0,35382.0,102344,2.8925442315301564
case_052,4,B,1008,3665,35382.0,35382.0,62193,1.757758182126505
case_052,4,L2,1008,3665,35382.0,35382.0,62064,1.754112260471426
case_052,5,A,1008,3665,28305.6,28305.6,101012,3.568622463399469
case_052,5,B,1008,3665,28305.6,28305.6,56263,1.9876985472839297
case_052,5,L2,1008,3665,28305.6,28305.6,54043,1.9092688372618847
case_053,2,A,11670,56912,606363.0,606363.0,910950,1.5023179184745772
case_053,2,B,11670,56912,606363.0,606363.0,904983,1.4924772784619114
case_053,2,L2,11670,56912,606363.0,606363.0,854141,1.4086298141542277
case_053,3,A,11670,56912,404242.0,404242.0,726358,1.7968395169230313
case_053,3,B,11670,56912,404242.0,404242.0,706919,1.748751985196986
case_053,3,L2,11670,56912,404242.0,404242.0,669877,1.657118755596895
case_053,4,A,11670,56912,303181.5,303181.5,742712,2.4497273085593942
case_053,4,B,11670,56912,303181.5,303181.5,608632,2.0074839658752266
case_053,4,L2,11670,56912,303181.5,303181.5,566827,1.8695962649436064
case_053,5,A,11670,56912,242545.2,242545.2,672031,2.7707454115768937
case_053,5,B,11670,56912,242545.2,242545.2,549714,2.266439410056352
case_053,5,L2,11670,56912,242545.2,242545.2,512324,2.112282576608401
case_054,2,A,15751,20291,287108.0,287108.0,810535,2.8231014113156023
case_054,2,B,15751,20291,287108.0,287108.0,697872,2.430695069451217
case_054,2,L2,15751,20291,287108.0,287108.0,697859,2.4306497903228053
case_054,3,A,15751,20291,191405.33333333334,191405.33333333334,810535,4.234652116973404
case_054,3,B,15751,20291,191405.33333333334,191405.33333333334,605723,3.1646087883305234
case_054,3,L2,15751,20291,191405.33333333334,191405.33333333334,605074,3.16121807821447
case_054,4,A,15751,20291,143554.0,143554.0,810535,5.646202822631205
case_054,4,B,15751,20291,143554.0,143554.0,601250,4.188319378073756
case_054,4,L2,15751,20291,143554.0,143554.0,600351,4.182056926313443
case_054,5,A,15751,20291,114843.2,114843.2,810535,7.057753528289006
case_054,5,B,15751,20291,114843.2,114843.2,577200,5.025983253688508
case_054,5,L2,15751,20291,114843.2,114843.2,570469,4.967372904969559
case_055,2,A,1236,6962,34524.5,34524.5,89241,2.5848600269373923
case_055,2,B,1236,6962,34524.5,34524.5,77384,2.2414227577517414
case_055,2,L2,1236,6962,34524.5,34524.5,77384,2.2414227577517414
case_055,3,A,1236,6962,23016.333333333332,23016.333333333332,86499,3.7581572506480905
case_055,3,B,1236,6962,23016.333333333332,23016.333333333332,66631,2.8949441700821157
case_055,3,L2,1236,6962,23016.333333333332,23016.333333333332,65906,2.863444800069516
case_055,4,A,1236,6962,17262.25,17262.25,85592,4.958333936769541
case_055,4,B,1236,6962,17262.25,17262.25,64285,3.7240220712827123
case_055,4,L2,1236,6962,17262.25,17262.25,61776,3.578676012686643
case_055,5,A,1236,6962,13809.8,13809.8,84256,6.101174528233574
case_055,5,B,1236,6962,13809.8,13809.8,64335,4.658648206346218
case_055,5,L2,1236,6962,13809.8,13809.8,59641,4.318744659589567
case_056,2,A,7678,13737,122976.5,122976.5,275940,2.2438433359219037
case_056,2,B,7678,13737,122976.5,122976.5,241376,1.9627815070358972
case_056,2,L2,7678,13737,122976.5,122976.5,241376,1.9627815070358972
case_056,3,A,7678,13737,81984.33333333333,81984.33333333333,275940,3.365765003882856
case_056,3,B,7678,13737,81984.33333333333,81984.33333333333,243519,2.97031140095872
case_056,3,L2,7678,13737,81984.33333333333,81984.33333333333,243424,2.9691526429846355
case_056,4,A,7678,13737,61488.25,61488.25,275940,4.487686671843807
case_056,4,B,7678,13737,61488.25,61488.25,243171,3.9547555833838173
case_056,4,L2,7678,13737,61488.25,61488.25,242790,3.948559277585555
case_056,5,A,7678,13737,49190.6,49190.6,275940,5.60960833980476
case_056,5,B,7678,13737,49190.6,49190.6,244051,4.961334076022655
case_056,5,L2,7678,13737,49190.6,49190.6,243787,4.95596719698479
case_057,2,A,865,8189,23782.5,23782.5,59840,2.516135814149059
case_057,2,B,865,8189,23782.5,23782.5,42570,1.7899716177861873
case_057,2,L2,865,8189,23782.5,23782.5,42570,1.7899716177861873
case_057,3,A,865,8189,15855.0,15855.0,58784,3.7076001261431726
case_057,3,B,865,8189,15855.0,15855.0,35644,2.248123620309051
case_057,3,L2,865,8189,15855.0,15855.0,34459,2.1733837906023337
case_057,4,A,865,8189,11891.25,11891.25,59840,5.032271628298118
case_057,4,B,865,8189,11891.25,11891.25,42977,3.614170083044255
case_057,4,L2,865,8189,11891.25,11891.25,39699,3.3385052034058655
case_057,5,A,865,8189,9513.0,9513.0,59840,6.290339535372648
case_057,5,B,865,8189,9513.0,9513.0,43612,4.584463365920319
case_057,5,L2,865,8189,9513.0,9513.0,38060,4.000840954483339
